latitude_deg,longitude_deg_east,elevation_m,hemisphere
-51.125,95.125,164.5,South
-51.125,97.125,-488.0,South
-51.125,99.125,-1345.5,South
-51.125,101.125,-435.0,South
-51.125,103.125,-1164.0,South
-51.125,105.125,354.5,South
-51.125,107.125,-230.0,South
-51.125,109.125,2537.0,South
-51.125,111.125,1362.5,South
-51.125,113.125,-855.5,South
-51.125,115.125,-2321.0,South
-51.125,117.125,182.0,South
-51.125,119.125,880.5,South
-51.125,121.125,-2572.0,South
-51.125,123.125,-1894.5,South
-51.125,125.125,-1283.5,South
-51.125,127.125,-1140.5,South
-51.125,129.125,-1051.5,South
-51.125,131.125,-576.5,South
-51.125,133.125,207.0,South
-51.125,135.125,778.5,South
-51.125,137.125,1494.5,South
-51.125,139.125,-1613.5,South
-51.125,141.125,-624.5,South
-51.125,143.125,-667.0,South
-51.125,145.125,-619.0,South
-51.125,147.125,-2374.0,South
-51.125,149.125,-3861.0,South
-51.125,151.125,-2460.5,South
-51.125,153.125,-2174.5,South
-51.125,155.125,-3379.0,South
-51.125,157.125,-3303.5,South
-51.125,159.125,-5455.0,South
-51.125,161.125,-5104.5,South
-51.125,163.125,-3337.5,South
-51.125,165.125,-3192.0,South
-51.125,167.125,-3405.5,South
-51.125,169.125,-3769.0,South
-51.125,171.125,-3162.5,South
-51.125,173.125,-3662.5,South
-51.125,175.125,-3021.5,South
-51.125,177.125,-4631.5,South
-51.125,179.125,-2884.5,South
-51.125,181.125,-4041.0,South
-51.125,183.125,-4285.0,South
-51.125,185.125,-4752.0,South
-51.125,187.125,-4947.5,South
-51.125,189.125,-4809.0,South
-51.125,191.125,-5093.0,South
-51.125,193.125,-5033.5,South
-51.125,195.125,-4938.5,South
-51.125,197.125,-4835.0,South
-51.125,199.125,-4816.5,South
-51.125,201.125,-4893.5,South
-51.125,203.125,-5176.5,South
-51.125,205.125,-4095.0,South
-51.125,207.125,-6422.5,South
-51.125,209.125,-4737.5,South
-51.125,211.125,-5060.0,South
-51.125,213.125,-3563.0,South
-51.125,215.125,-3687.5,South
-51.125,217.125,-3519.0,South
-51.125,219.125,-3939.0,South
-51.125,221.125,-3811.0,South
-51.125,223.125,-5123.5,South
-51.125,225.125,-4330.0,South
-51.125,227.125,-3815.5,South
-51.125,229.125,-2465.5,South
-51.125,231.125,-2788.0,South
-51.125,233.125,-3179.5,South
-51.125,235.125,-2907.0,South
-51.125,237.125,196.5,South
-51.125,239.125,-2506.0,South
-51.125,241.125,-1083.0,South
-51.125,243.125,-1495.5,South
-51.125,245.125,207.0,South
-51.125,247.125,2575.5,South
-51.125,249.125,3469.0,South
-51.125,251.125,3602.5,South
-51.125,253.125,-921.5,South
-51.125,255.125,1925.5,South
-51.125,257.125,-71.5,South
-51.125,259.125,903.0,South
-51.125,261.125,-597.0,South
-51.125,263.125,-1509.5,South
-51.125,265.125,-2130.5,South
-51.125,267.125,-1946.5,South
-51.125,269.125,-929.0,South
-51.125,271.125,-687.0,South
-51.125,273.125,-605.5,South
-51.125,275.125,594.5,South
-51.125,277.125,888.5,South
-51.125,279.125,2128.5,South
-51.125,281.125,2688.0,South
-51.125,283.125,3945.5,South
-51.125,285.125,2964.0,South
-51.125,287.125,1948.0,South
-51.125,289.125,1237.0,South
-51.125,291.125,97.0,South
-51.125,293.125,545.5,South
-51.125,295.125,1215.5,South
-51.125,297.125,653.5,South
-51.125,299.125,1747.5,South
-51.125,301.125,1069.0,South
-51.125,303.125,289.0,South
-51.125,305.125,740.5,South
-51.125,307.125,-262.5,South
-51.125,309.125,-1400.0,South
-51.125,311.125,-1124.0,South
-51.125,313.125,-1149.0,South
-51.125,315.125,-1080.5,South
-51.125,317.125,67.0,South
-51.125,319.125,-3428.0,South
-51.125,321.125,-674.5,South
-51.125,323.125,-1287.5,South
-51.125,325.125,-1624.5,South
-51.125,327.125,15.0,South
-51.125,329.125,-198.0,South
-51.125,331.125,-688.0,South
-51.125,333.125,-775.5,South
-51.125,335.125,-267.5,South
-51.125,337.125,-3173.5,South
-51.125,339.125,-2676.0,South
-51.125,341.125,429.0,South
-51.125,343.125,477.5,South
-51.125,345.125,-82.0,South
-51.125,347.125,82.5,South
-51.125,349.125,-45.5,South
-51.125,351.125,-369.0,South
-51.125,353.125,-2862.0,South
-51.125,355.125,-2796.5,South
-51.125,357.125,-178.5,South
-51.125,359.125,66.0,South
-53.125,1.125,-1583.0,South
-53.125,3.125,-742.0,South
-53.125,5.125,-1119.0,South
-53.125,7.125,-470.5,South
-53.125,9.125,-926.0,South
-53.125,11.125,-948.0,South
-53.125,13.125,-605.0,South
-53.125,15.125,-949.5,South
-53.125,17.125,-947.0,South
-53.125,19.125,-747.5,South
-53.125,21.125,-1473.5,South
-53.125,23.125,-2268.0,South
-53.125,25.125,-1759.5,South
-53.125,27.125,-1364.0,South
-53.125,29.125,-770.0,South
-53.125,31.125,333.0,South
-53.125,33.125,68.5,South
-53.125,35.125,1296.0,South
-53.125,37.125,-2644.5,South
-53.125,39.125,-3863.0,South
-53.125,41.125,135.0,South
-53.125,43.125,-1290.5,South
-53.125,45.125,-949.5,South
-53.125,47.125,-2409.5,South
-53.125,49.125,-1314.5,South
-53.125,51.125,-1624.5,South
-53.125,53.125,-3041.5,South
-53.125,55.125,-1754.0,South
-53.125,57.125,-1869.5,South
-53.125,59.125,-3217.0,South
-53.125,61.125,-1052.5,South
-53.125,63.125,-2083.0,South
-53.125,65.125,-1103.5,South
-53.125,67.125,-1213.0,South
-53.125,69.125,-1483.0,South
-53.125,71.125,-1551.0,South
-53.125,73.125,-1841.5,South
-53.125,75.125,-2035.5,South
-53.125,77.125,-930.0,South
-53.125,79.125,-1455.0,South
-53.125,81.125,-1161.0,South
-53.125,83.125,-942.0,South
-53.125,85.125,439.5,South
-53.125,87.125,841.5,South
-53.125,89.125,-734.0,South
-53.125,91.125,-1266.5,South
-53.125,93.125,-1190.5,South
-53.125,95.125,-805.5,South
-53.125,97.125,-1665.5,South
-53.125,99.125,-345.5,South
-53.125,101.125,-911.0,South
-53.125,103.125,-149.5,South
-53.125,105.125,-468.0,South
-53.125,107.125,-557.0,South
-53.125,109.125,-541.0,South
-53.125,111.125,66.0,South
-53.125,113.125,-1947.0,South
-53.125,115.125,-2431.5,South
-53.125,117.125,-2414.5,South
-53.125,119.125,-1011.5,South
-53.125,121.125,-463.5,South
-53.125,123.125,-1455.5,South
-53.125,125.125,74.5,South
-53.125,127.125,-932.5,South
-53.125,129.125,-515.5,South
-53.125,131.125,669.5,South
-53.125,133.125,-2225.0,South
-53.125,135.125,-2157.0,South
-53.125,137.125,-2332.0,South
-53.125,139.125,-1377.0,South
-53.125,141.125,-1715.0,South
-53.125,143.125,846.0,South
-53.125,145.125,-324.0,South
-53.125,147.125,-1197.0,South
-53.125,149.125,-2185.5,South
-53.125,151.125,-2726.5,South
-53.125,153.125,-3324.0,South
-53.125,155.125,-3052.0,South
-53.125,157.125,-2763.0,South
-53.125,159.125,-4416.0,South
-53.125,161.125,-4803.5,South
-53.125,163.125,-4445.5,South
-53.125,165.125,-4631.0,South
-53.125,167.125,-4491.0,South
-53.125,169.125,-4059.5,South
-53.125,171.125,-4133.0,South
-53.125,173.125,-3982.0,South
-53.125,175.125,-3753.0,South
-53.125,177.125,-6148.5,South
-53.125,179.125,-5023.0,South
-53.125,181.125,-4963.0,South
-53.125,183.125,-5174.0,South
-53.125,185.125,-4466.5,South
-53.125,187.125,-4768.0,South
-53.125,189.125,-6793.0,South
-53.125,191.125,-7250.5,South
-53.125,193.125,-6758.0,South
-53.125,195.125,-4935.5,South
-53.125,197.125,-5090.0,South
-53.125,199.125,-5102.5,South
-53.125,201.125,-5113.0,South
-53.125,203.125,-5088.5,South
-53.125,205.125,-5224.5,South
-53.125,207.125,-6164.5,South
-53.125,209.125,-6046.5,South
-53.125,211.125,-5569.5,South
-53.125,213.125,-5582.5,South
-53.125,215.125,-5401.5,South
-53.125,217.125,-4628.5,South
-53.125,219.125,-5134.0,South
-53.125,221.125,-4784.0,South
-53.125,223.125,-4789.0,South
-53.125,225.125,-3918.5,South
-53.125,227.125,-5389.5,South
-53.125,229.125,-3794.5,South
-53.125,231.125,-2396.5,South
-53.125,233.125,-3373.5,South
-53.125,235.125,-2661.5,South
-53.125,237.125,-2781.5,South
-53.125,239.125,-1339.0,South
-53.125,241.125,-1240.0,South
-53.125,243.125,1037.5,South
-53.125,245.125,-46.0,South
-53.125,247.125,965.5,South
-53.125,249.125,3663.5,South
-53.125,251.125,1805.0,South
-53.125,253.125,1737.0,South
-53.125,255.125,36.0,South
-53.125,257.125,405.0,South
-53.125,259.125,541.0,South
-53.125,261.125,-61.0,South
-53.125,263.125,-199.5,South
-53.125,265.125,-371.0,South
-53.125,267.125,-818.5,South
-53.125,269.125,-78.5,South
-53.125,271.125,139.0,South
-53.125,273.125,605.0,South
-53.125,275.125,492.5,South
-53.125,277.125,2810.0,South
-53.125,279.125,2134.5,South
-53.125,281.125,2264.0,South
-53.125,283.125,2078.0,South
-53.125,285.125,2160.5,South
-53.125,287.125,2156.5,South
-53.125,289.125,883.0,South
-53.125,291.125,962.0,South
-53.125,293.125,830.5,South
-53.125,295.125,379.5,South
-53.125,297.125,220.5,South
-53.125,299.125,1045.0,South
-53.125,301.125,-1632.5,South
-53.125,303.125,-1496.5,South
-53.125,305.125,-1110.5,South
-53.125,307.125,-250.0,South
-53.125,309.125,-1238.5,South
-53.125,311.125,-1064.0,South
-53.125,313.125,-880.0,South
-53.125,315.125,-1286.0,South
-53.125,317.125,-1108.0,South
-53.125,319.125,-522.0,South
-53.125,321.125,-3311.0,South
-53.125,323.125,-1779.0,South
-53.125,325.125,-176.5,South
-53.125,327.125,-1539.5,South
-53.125,329.125,-599.0,South
-53.125,331.125,-764.0,South
-53.125,333.125,-1123.5,South
-53.125,335.125,-172.0,South
-53.125,337.125,133.5,South
-53.125,339.125,-1099.0,South
-53.125,341.125,-561.0,South
-53.125,343.125,177.5,South
-53.125,345.125,121.5,South
-53.125,347.125,-235.5,South
-53.125,349.125,146.0,South
-53.125,351.125,133.0,South
-53.125,353.125,485.5,South
-53.125,355.125,591.0,South
-53.125,357.125,-239.0,South
-53.125,359.125,81.0,South
-55.125,1.125,-1326.0,South
-55.125,3.125,-39.0,South
-55.125,5.125,-1150.5,South
-55.125,7.125,-2329.5,South
-55.125,9.125,-2205.0,South
-55.125,11.125,-1528.0,South
-55.125,13.125,-1451.0,South
-55.125,15.125,-1178.5,South
-55.125,17.125,-1055.5,South
-55.125,19.125,-1620.0,South
-55.125,21.125,-1110.5,South
-55.125,23.125,-1348.0,South
-55.125,25.125,-3478.5,South
-55.125,27.125,-1219.5,South
-55.125,29.125,-2418.0,South
-55.125,31.125,-3250.5,South
-55.125,33.125,-3117.0,South
-55.125,35.125,-1519.0,South
-55.125,37.125,-1843.5,South
-55.125,39.125,-625.0,South
-55.125,41.125,-2514.5,South
-55.125,43.125,-3137.0,South
-55.125,45.125,-2196.5,South
-55.125,47.125,-1294.0,South
-55.125,49.125,-283.5,South
-55.125,51.125,-4175.0,South
-55.125,53.125,-3413.0,South
-55.125,55.125,-1700.0,South
-55.125,57.125,-1561.0,South
-55.125,59.125,-828.5,South
-55.125,61.125,-1254.0,South
-55.125,63.125,-1357.0,South
-55.125,65.125,-1277.5,South
-55.125,67.125,-1291.5,South
-55.125,69.125,-966.5,South
-55.125,71.125,-1047.0,South
-55.125,73.125,-1302.0,South
-55.125,75.125,-1580.5,South
-55.125,77.125,-1362.5,South
-55.125,79.125,-1267.5,South
-55.125,81.125,490.0,South
-55.125,83.125,-2023.5,South
-55.125,85.125,1268.0,South
-55.125,87.125,-1570.0,South
-55.125,89.125,513.0,South
-55.125,91.125,-2483.5,South
-55.125,93.125,-1780.5,South
-55.125,95.125,-2082.0,South
-55.125,97.125,-222.5,South
-55.125,99.125,-1323.5,South
-55.125,101.125,-83.0,South
-55.125,103.125,-628.0,South
-55.125,105.125,-685.0,South
-55.125,107.125,-723.5,South
-55.125,109.125,1482.5,South
-55.125,111.125,-2815.5,South
-55.125,113.125,-1946.0,South
-55.125,115.125,-394.5,South
-55.125,117.125,-65.5,South
-55.125,119.125,13.0,South
-55.125,121.125,-870.5,South
-55.125,123.125,-149.0,South
-55.125,125.125,-492.0,South
-55.125,127.125,668.0,South
-55.125,129.125,-2125.0,South
-55.125,131.125,-1642.0,South
-55.125,133.125,-944.5,South
-55.125,135.125,-3424.0,South
-55.125,137.125,-3191.0,South
-55.125,139.125,-2492.5,South
-55.125,141.125,-3032.5,South
-55.125,143.125,-2848.5,South
-55.125,145.125,-82.5,South
-55.125,147.125,-1338.5,South
-55.125,149.125,-3051.5,South
-55.125,151.125,-3352.0,South
-55.125,153.125,-3700.0,South
-55.125,155.125,-3640.5,South
-55.125,157.125,-4933.5,South
-55.125,159.125,-4452.5,South
-55.125,161.125,-5064.0,South
-55.125,163.125,-4911.5,South
-55.125,165.125,-4883.5,South
-55.125,167.125,-4504.5,South
-55.125,169.125,-4712.5,South
-55.125,171.125,-4643.0,South
-55.125,173.125,-5970.0,South
-55.125,175.125,-5977.5,South
-55.125,177.125,-3573.5,South
-55.125,179.125,-3561.5,South
-55.125,181.125,-4632.0,South
-55.125,183.125,-5159.0,South
-55.125,185.125,-5612.5,South
-55.125,187.125,-5191.0,South
-55.125,189.125,-4560.5,South
-55.125,191.125,-6614.5,South
-55.125,193.125,-5128.0,South
-55.125,195.125,-7306.0,South
-55.125,197.125,-4620.0,South
-55.125,199.125,-5131.0,South
-55.125,201.125,-5280.0,South
-55.125,203.125,-6400.0,South
-55.125,205.125,-4105.5,South
-55.125,207.125,-5389.5,South
-55.125,209.125,-5414.0,South
-55.125,211.125,-5299.0,South
-55.125,213.125,-6725.0,South
-55.125,215.125,-6886.0,South
-55.125,217.125,-4294.5,South
-55.125,219.125,-4682.0,South
-55.125,221.125,-5075.0,South
-55.125,223.125,-5168.0,South
-55.125,225.125,-4875.5,South
-55.125,227.125,-4420.5,South
-55.125,229.125,-4196.0,South
-55.125,231.125,-3020.0,South
-55.125,233.125,-3199.0,South
-55.125,235.125,-3653.5,South
-55.125,237.125,-3110.5,South
-55.125,239.125,-1390.0,South
-55.125,241.125,540.0,South
-55.125,243.125,-2590.5,South
-55.125,245.125,-2626.0,South
-55.125,247.125,-2260.0,South
-55.125,249.125,-604.0,South
-55.125,251.125,2884.0,South
-55.125,253.125,2104.5,South
-55.125,255.125,1936.0,South
-55.125,257.125,380.0,South
-55.125,259.125,509.0,South
-55.125,261.125,-1363.0,South
-55.125,263.125,694.0,South
-55.125,265.125,769.5,South
-55.125,267.125,395.0,South
-55.125,269.125,194.0,South
-55.125,271.125,348.0,South
-55.125,273.125,249.5,South
-55.125,275.125,330.0,South
-55.125,277.125,-1232.0,South
-55.125,279.125,1296.5,South
-55.125,281.125,2371.0,South
-55.125,283.125,1637.0,South
-55.125,285.125,591.0,South
-55.125,287.125,441.0,South
-55.125,289.125,1904.5,South
-55.125,291.125,847.5,South
-55.125,293.125,949.5,South
-55.125,295.125,634.5,South
-55.125,297.125,427.5,South
-55.125,299.125,1021.5,South
-55.125,301.125,211.0,South
-55.125,303.125,791.0,South
-55.125,305.125,-254.0,South
-55.125,307.125,-1288.5,South
-55.125,309.125,-718.0,South
-55.125,311.125,-1478.0,South
-55.125,313.125,-1445.0,South
-55.125,315.125,-1695.0,South
-55.125,317.125,-1597.5,South
-55.125,319.125,-1384.0,South
-55.125,321.125,-1893.5,South
-55.125,323.125,-1545.0,South
-55.125,325.125,-1193.0,South
-55.125,327.125,-40.0,South
-55.125,329.125,-170.5,South
-55.125,331.125,-1606.5,South
-55.125,333.125,-1118.0,South
-55.125,335.125,-670.5,South
-55.125,337.125,-225.0,South
-55.125,339.125,-53.5,South
-55.125,341.125,787.5,South
-55.125,343.125,-1502.5,South
-55.125,345.125,969.5,South
-55.125,347.125,134.5,South
-55.125,349.125,-80.5,South
-55.125,351.125,1546.5,South
-55.125,353.125,690.5,South
-55.125,355.125,-862.5,South
-55.125,357.125,-2317.5,South
-55.125,359.125,-798.0,South
-57.125,1.125,-1706.5,South
-57.125,3.125,166.0,South
-57.125,5.125,-955.5,South
-57.125,7.125,-679.0,South
-57.125,9.125,51.0,South
-57.125,11.125,-3264.0,South
-57.125,13.125,-959.5,South
-57.125,15.125,-1143.5,South
-57.125,17.125,-985.0,South
-57.125,19.125,-973.5,South
-57.125,21.125,-787.5,South
-57.125,23.125,-1196.5,South
-57.125,25.125,-1485.5,South
-57.125,27.125,-1171.5,South
-57.125,29.125,-866.5,South
-57.125,31.125,-1270.5,South
-57.125,33.125,-545.5,South
-57.125,35.125,-994.5,South
-57.125,37.125,-896.5,South
-57.125,39.125,-834.0,South
-57.125,41.125,-498.0,South
-57.125,43.125,-2364.5,South
-57.125,45.125,-1137.5,South
-57.125,47.125,-1118.0,South
-57.125,49.125,-1419.0,South
-57.125,51.125,-582.0,South
-57.125,53.125,-1244.0,South
-57.125,55.125,-1163.5,South
-57.125,57.125,-1425.5,South
-57.125,59.125,-808.5,South
-57.125,61.125,-1198.0,South
-57.125,63.125,-690.5,South
-57.125,65.125,93.0,South
-57.125,67.125,-1581.5,South
-57.125,69.125,-1907.5,South
-57.125,71.125,-2283.0,South
-57.125,73.125,3.0,South
-57.125,75.125,-2152.5,South
-57.125,77.125,-1998.5,South
-57.125,79.125,17.0,South
-57.125,81.125,-336.5,South
-57.125,83.125,-1405.0,South
-57.125,85.125,-245.0,South
-57.125,87.125,-1483.5,South
-57.125,89.125,-441.0,South
-57.125,91.125,544.5,South
-57.125,93.125,352.5,South
-57.125,95.125,1181.5,South
-57.125,97.125,-653.0,South
-57.125,99.125,-1810.5,South
-57.125,101.125,-1912.0,South
-57.125,103.125,-869.0,South
-57.125,105.125,-572.5,South
-57.125,107.125,525.0,South
-57.125,109.125,-1822.5,South
-57.125,111.125,-333.5,South
-57.125,113.125,971.5,South
-57.125,115.125,-2477.0,South
-57.125,117.125,-2501.5,South
-57.125,119.125,-928.5,South
-57.125,121.125,-1364.5,South
-57.125,123.125,887.5,South
-57.125,125.125,1732.0,South
-57.125,127.125,99.0,South
-57.125,129.125,-2102.0,South
-57.125,131.125,-2192.0,South
-57.125,133.125,-2078.0,South
-57.125,135.125,-1751.0,South
-57.125,137.125,-3578.0,South
-57.125,139.125,-2878.0,South
-57.125,141.125,-2864.5,South
-57.125,143.125,-3173.5,South
-57.125,145.125,-1829.5,South
-57.125,147.125,-1506.5,South
-57.125,149.125,-1912.5,South
-57.125,151.125,-1781.5,South
-57.125,153.125,-1410.5,South
-57.125,155.125,-4662.0,South
-57.125,157.125,-5051.0,South
-57.125,159.125,-5031.0,South
-57.125,161.125,-5063.0,South
-57.125,163.125,-5077.0,South
-57.125,165.125,-4965.0,South
-57.125,167.125,-4728.0,South
-57.125,169.125,-4859.5,South
-57.125,171.125,-4889.5,South
-57.125,173.125,-3192.5,South
-57.125,175.125,-6113.0,South
-57.125,177.125,-4678.0,South
-57.125,179.125,-5023.0,South
-57.125,181.125,-4931.0,South
-57.125,183.125,-4899.0,South
-57.125,185.125,-5185.0,South
-57.125,187.125,-5280.5,South
-57.125,189.125,-5229.0,South
-57.125,191.125,-5327.5,South
-57.125,193.125,-5096.5,South
-57.125,195.125,-5069.5,South
-57.125,197.125,-4784.5,South
-57.125,199.125,-5078.0,South
-57.125,201.125,-5286.5,South
-57.125,203.125,-5391.5,South
-57.125,205.125,-5090.5,South
-57.125,207.125,-5098.0,South
-57.125,209.125,-4753.5,South
-57.125,211.125,-4262.5,South
-57.125,213.125,-7654.0,South
-57.125,215.125,-6828.0,South
-57.125,217.125,-4104.5,South
-57.125,219.125,-5052.0,South
-57.125,221.125,-4670.5,South
-57.125,223.125,-3877.0,South
-57.125,225.125,-7017.5,South
-57.125,227.125,-6603.0,South
-57.125,229.125,-3954.5,South
-57.125,231.125,-3883.5,South
-57.125,233.125,-4206.0,South
-57.125,235.125,-5412.5,South
-57.125,237.125,-2756.0,South
-57.125,239.125,-3522.5,South
-57.125,241.125,2035.0,South
-57.125,243.125,-395.0,South
-57.125,245.125,-2157.0,South
-57.125,247.125,-2128.5,South
-57.125,249.125,2242.0,South
-57.125,251.125,3469.0,South
-57.125,253.125,2334.5,South
-57.125,255.125,1773.0,South
-57.125,257.125,2134.5,South
-57.125,259.125,2648.5,South
-57.125,261.125,3214.5,South
-57.125,263.125,1030.0,South
-57.125,265.125,741.0,South
-57.125,267.125,519.5,South
-57.125,269.125,386.5,South
-57.125,271.125,569.5,South
-57.125,273.125,1332.5,South
-57.125,275.125,1188.0,South
-57.125,277.125,1358.0,South
-57.125,279.125,2892.5,South
-57.125,281.125,1795.0,South
-57.125,283.125,2038.5,South
-57.125,285.125,1557.5,South
-57.125,287.125,1195.0,South
-57.125,289.125,2302.5,South
-57.125,291.125,649.0,South
-57.125,293.125,895.0,South
-57.125,295.125,582.5,South
-57.125,297.125,450.0,South
-57.125,299.125,1260.5,South
-57.125,301.125,-187.0,South
-57.125,303.125,-167.5,South
-57.125,305.125,-866.0,South
-57.125,307.125,-1439.5,South
-57.125,309.125,-1336.0,South
-57.125,311.125,-1462.0,South
-57.125,313.125,-1327.5,South
-57.125,315.125,-1531.0,South
-57.125,317.125,-1515.5,South
-57.125,319.125,-1272.5,South
-57.125,321.125,-1914.5,South
-57.125,323.125,-2927.5,South
-57.125,325.125,428.5,South
-57.125,327.125,1398.5,South
-57.125,329.125,-580.5,South
-57.125,331.125,-682.0,South
-57.125,333.125,-297.0,South
-57.125,335.125,-1342.5,South
-57.125,337.125,54.0,South
-57.125,339.125,-256.0,South
-57.125,341.125,-2875.0,South
-57.125,343.125,-2978.0,South
-57.125,345.125,-2858.0,South
-57.125,347.125,-2971.5,South
-57.125,349.125,-2444.5,South
-57.125,351.125,-1006.5,South
-57.125,353.125,743.0,South
-57.125,355.125,50.0,South
-57.125,357.125,-760.5,South
-57.125,359.125,-2332.5,South
-59.125,1.125,-635.0,South
-59.125,3.125,-8.5,South
-59.125,5.125,-21.0,South
-59.125,7.125,-1100.0,South
-59.125,9.125,-403.0,South
-59.125,11.125,215.5,South
-59.125,13.125,-368.0,South
-59.125,15.125,-184.0,South
-59.125,17.125,269.5,South
-59.125,19.125,-264.0,South
-59.125,21.125,-2112.0,South
-59.125,23.125,-857.5,South
-59.125,25.125,-666.0,South
-59.125,27.125,-1110.0,South
-59.125,29.125,-1252.0,South
-59.125,31.125,-3021.0,South
-59.125,33.125,-1236.5,South
-59.125,35.125,-974.5,South
-59.125,37.125,-761.5,South
-59.125,39.125,-2909.5,South
-59.125,41.125,-1024.5,South
-59.125,43.125,-528.5,South
-59.125,45.125,-1451.0,South
-59.125,47.125,-3684.0,South
-59.125,49.125,259.5,South
-59.125,51.125,-676.0,South
-59.125,53.125,-1478.0,South
-59.125,55.125,-1085.5,South
-59.125,57.125,-878.0,South
-59.125,59.125,-572.5,South
-59.125,61.125,-692.5,South
-59.125,63.125,1.0,South
-59.125,65.125,-3939.0,South
-59.125,67.125,-4023.5,South
-59.125,69.125,720.5,South
-59.125,71.125,126.5,South
-59.125,73.125,-106.0,South
-59.125,75.125,-1085.0,South
-59.125,77.125,88.5,South
-59.125,79.125,-234.5,South
-59.125,81.125,-312.5,South
-59.125,83.125,-613.5,South
-59.125,85.125,-915.5,South
-59.125,87.125,-640.0,South
-59.125,89.125,-158.0,South
-59.125,91.125,-251.5,South
-59.125,93.125,176.5,South
-59.125,95.125,-1096.5,South
-59.125,97.125,-1162.5,South
-59.125,99.125,-1274.0,South
-59.125,101.125,-1937.5,South
-59.125,103.125,-2073.0,South
-59.125,105.125,-1824.0,South
-59.125,107.125,-1631.5,South
-59.125,109.125,-431.5,South
-59.125,111.125,-1166.5,South
-59.125,113.125,-1946.5,South
-59.125,115.125,-1525.0,South
-59.125,117.125,-697.5,South
-59.125,119.125,695.5,South
-59.125,121.125,-877.5,South
-59.125,123.125,697.0,South
-59.125,125.125,776.0,South
-59.125,127.125,2317.5,South
-59.125,129.125,-1201.5,South
-59.125,131.125,-605.5,South
-59.125,133.125,-1887.0,South
-59.125,135.125,-1893.5,South
-59.125,137.125,-2434.0,South
-59.125,139.125,-2948.0,South
-59.125,141.125,-4917.0,South
-59.125,143.125,-3412.5,South
-59.125,145.125,-959.0,South
-59.125,147.125,-2137.5,South
-59.125,149.125,-3289.0,South
-59.125,151.125,-2605.0,South
-59.125,153.125,-1946.0,South
-59.125,155.125,-4785.5,South
-59.125,157.125,-5262.5,South
-59.125,159.125,-4906.5,South
-59.125,161.125,-5109.0,South
-59.125,163.125,-4972.5,South
-59.125,165.125,-4883.0,South
-59.125,167.125,-3398.0,South
-59.125,169.125,-4411.0,South
-59.125,171.125,-5131.0,South
-59.125,173.125,-5005.0,South
-59.125,175.125,-3909.0,South
-59.125,177.125,-4759.0,South
-59.125,179.125,-5148.0,South
-59.125,181.125,-5080.0,South
-59.125,183.125,-4997.0,South
-59.125,185.125,-5309.0,South
-59.125,187.125,-5396.5,South
-59.125,189.125,-5481.5,South
-59.125,191.125,-5433.5,South
-59.125,193.125,-5499.0,South
-59.125,195.125,-5052.5,South
-59.125,197.125,-5134.0,South
-59.125,199.125,-5369.0,South
-59.125,201.125,-5467.5,South
-59.125,203.125,-5242.5,South
-59.125,205.125,-5239.5,South
-59.125,207.125,-5132.5,South
-59.125,209.125,-5199.0,South
-59.125,211.125,-4944.5,South
-59.125,213.125,-5333.5,South
-59.125,215.125,-4761.0,South
-59.125,217.125,-4844.0,South
-59.125,219.125,-5197.0,South
-59.125,221.125,-4604.5,South
-59.125,223.125,-3438.0,South
-59.125,225.125,-7077.5,South
-59.125,227.125,-6514.5,South
-59.125,229.125,-3492.5,South
-59.125,231.125,-3172.5,South
-59.125,233.125,-2417.0,South
-59.125,235.125,-6096.0,South
-59.125,237.125,-2641.0,South
-59.125,239.125,-1420.0,South
-59.125,241.125,-801.0,South
-59.125,243.125,341.5,South
-59.125,245.125,746.0,South
-59.125,247.125,543.0,South
-59.125,249.125,216.0,South
-59.125,251.125,2261.5,South
-59.125,253.125,3328.0,South
-59.125,255.125,1229.0,South
-59.125,257.125,1673.5,South
-59.125,259.125,2031.5,South
-59.125,261.125,2018.5,South
-59.125,263.125,2042.0,South
-59.125,265.125,2103.5,South
-59.125,267.125,1771.5,South
-59.125,269.125,1975.0,South
-59.125,271.125,1848.5,South
-59.125,273.125,2808.0,South
-59.125,275.125,4587.0,South
-59.125,277.125,2939.0,South
-59.125,279.125,2298.0,South
-59.125,281.125,1909.5,South
-59.125,283.125,2484.5,South
-59.125,285.125,-654.5,South
-59.125,287.125,-155.5,South
-59.125,289.125,756.5,South
-59.125,291.125,-838.0,South
-59.125,293.125,1102.0,South
-59.125,295.125,723.0,South
-59.125,297.125,668.5,South
-59.125,299.125,1064.5,South
-59.125,301.125,880.0,South
-59.125,303.125,-297.5,South
-59.125,305.125,164.5,South
-59.125,307.125,-1119.0,South
-59.125,309.125,-1552.0,South
-59.125,311.125,-1971.0,South
-59.125,313.125,-1356.0,South
-59.125,315.125,-923.0,South
-59.125,317.125,-2020.5,South
-59.125,319.125,-3064.5,South
-59.125,321.125,-2036.0,South
-59.125,323.125,-1616.5,South
-59.125,325.125,-1528.0,South
-59.125,327.125,-1242.0,South
-59.125,329.125,824.5,South
-59.125,331.125,-1424.0,South
-59.125,333.125,-1082.5,South
-59.125,335.125,1069.0,South
-59.125,337.125,439.0,South
-59.125,339.125,-1464.0,South
-59.125,341.125,-3334.5,South
-59.125,343.125,-3190.0,South
-59.125,345.125,-3011.0,South
-59.125,347.125,-2778.0,South
-59.125,349.125,-3133.5,South
-59.125,351.125,-2808.5,South
-59.125,353.125,1171.0,South
